"time","motormodellAufgabe3_me_FMU.M","motormodellAufgabe3_me_FMU.alpha","motormodellAufgabe3_me_FMU.N"
6.98,127.8800403982208,40,1500
6.99,127.37062940019115,40,1500
7,127.30058675514982,40,1500
7.01,127.67110478053108,40,1500
7.02,127.00515959552968,40,1500
7.03,127.13450279911413,40,1500
7.04,127.43263179168517,40,1500
7.05,127.22224885410148,40,1500
7.06,127.77495154164623,40,1500
7.07,128.33147907435426,40,1500
7.08,126.97732489799614,40,1500
7.09,126.58256837458221,40,1500
7.1,127.68752506860145,40,1500
7.11,128.2835007131112,40,1500
7.12,127.09476682550687,40,1500
7.13,126.78627871010444,40,1500
7.14,126.58601910607817,40,1500
7.15,127.71310380667958,40,1500
7.16,127.1521223045585,40,1500
7.17,127.8702062726191,40,1500
7.18,127.17039700929972,40,1500
7.19,128.61093377310718,40,1500
7.2,127.75143705757954,40,1500
7.21,126.51698378205054,40,1500
7.22,127.4733346698828,40,1500
7.23,126.93285890850836,40,1500
7.24,127.71452434410075,40,1500
7.25,126.75442244435824,40,1500
7.26,127.56735128199026,40,1500
7.27,127.0763491409608,40,1500
7.28,127.56276490459247,40,1500
7.29,127.29203821268341,40,1500
7.3,127.05127123987306,40,1500
7.31,127.34329150550376,40,1500
7.32,128.327282532252,40,1500
7.33,126.72026690900928,40,1500
7.34,126.44724733768147,40,1500
7.35,127.11297572454261,40,1500
7.36,128.19098560204088,40,1500
7.37,127.521814002227,40,1500
7.38,127.31227532587592,40,1500
7.39,127.27817167301542,40,1500
7.4,127.47296510743033,40,1500
7.41,126.97147564464619,40,1500
7.42,127.63803911558597,40,1500
7.43,127.32415912413413,40,1500
7.44,127.1096024810248,40,1500
7.45,127.8835718924431,40,1500
7.46,127.53207142682206,40,1500
7.47,127.14181658160157,40,1500
7.48,127.651728215768,40,1500
7.49,127.73171642684756,40,1500
7.5,127.34586220450221,40,1500
7.51,128.23922668367845,40,1500
7.52,127.78081931915025,40,1500
7.53,127.33714399408802,40,1500
7.54,127.86349845406534,40,1500
7.55,127.11868008927316,40,1500
7.56,127.75260642381122,40,1500
7.57,127.41885741784,40,1500
7.58,126.62573053780343,40,1500
7.59,127.16527491696542,40,1500
7.6,127.50271678346373,40,1500
7.61,127.08924372935658,40,1500
7.62,127.78515681769179,40,1500
7.63,127.29410624029933,40,1500
7.64,127.60458623677616,40,1500
7.65,126.39380439833307,40,1500
7.66,126.74121214828818,40,1500
7.67,126.77110879136029,40,1500
7.68,127.00314573579423,40,1500
7.69,127.18787820976532,40,1500
7.7,126.94556592975859,40,1500
7.71,127.91589336937798,40,1500
7.72,128.32717912560818,40,1500
7.73,127.65269541440111,40,1500
7.74,128.19134059468743,40,1500
7.75,127.51980533762597,40,1500
7.76,127.72044225408148,40,1500
7.77,127.505740132013,40,1500
7.78,126.51848166172071,40,1500
7.79,127.86880154331976,40,1500
7.8,127.54652700209739,40,1500
7.81,127.03443338976989,40,1500
7.82,127.91824944361476,40,1500
7.83,128.5010251654987,40,1500
7.84,127.35408181214895,40,1500
7.85,127.38538917195885,40,1500
7.86,127.55291843557096,40,1500
7.87,127.02149179424259,40,1500
7.88,126.98142307438088,40,1500
7.89,126.77303214879697,40,1500
7.9,126.68203736557878,40,1500
7.91,127.82629008041252,40,1500
7.92,128.19407966257288,40,1500
7.93,127.61360655921747,40,1500
7.94,127.5509051881773,40,1500
7.95,128.07930741624747,40,1500
7.96,127.83282518490371,40,1500
7.97,128.06679449488857,40,1500
7.98,126.85442622452254,40,1500
7.99,128.00063907283956,40,1500
8,127.40711565011257,40,1500
8.01,127.46535726818334,40,1500
8.02,127.84085665259798,40,1500
8.03,127.26855328937654,40,1500
8.04,127.93206355956198,40,1500
8.05,127.25799436961066,40,1500
8.06,127.27142383206012,40,1500
8.07,127.08154779833673,40,1500
8.08,127.694154822041,40,1500
8.09,127.32221282436886,40,1500
8.1,128.29231268023392,40,1500
