Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
37581, 18.7900, 533.4840, 0.6605, 6.1392, 0.2106, 20.4846
37582, 18.7905, 533.4840, 0.6654, 6.0782, 0.2615, 20.4842
37583, 18.7910, 535.7554, 0.6971, 6.0533, 0.2716, 20.4845
37584, 18.7915, 537.4589, 0.7069, 6.0582, 0.2676, 20.4853
37585, 18.7920, 536.3232, 0.6507, 6.0718, 0.2350, 20.4852
37586, 18.7925, 535.7554, 0.6873, 6.1436, 0.1964, 20.4846
37587, 18.7930, 531.7805, 0.6727, 6.1158, 0.1984, 20.4846
37588, 18.7935, 530.6448, 0.6434, 6.0450, 0.2574, 20.4848
37589, 18.7940, 528.9413, 0.6898, 5.9976, 0.3022, 20.4848
37590, 18.7945, 528.9413, 0.7142, 6.0196, 0.2838, 20.4848
37591, 18.7950, 524.9664, 0.7264, 6.0494, 0.2696, 20.4852
37592, 18.7955, 520.9916, 0.7288, 6.1129, 0.2167, 20.4856
37593, 18.7960, 517.5845, 0.6800, 6.1734, 0.1821, 20.4862
37594, 18.7965, 514.1775, 0.6825, 6.1690, 0.1699, 20.4866
37595, 18.7970, 513.6097, 0.6873, 6.1617, 0.1760, 20.4869
37596, 18.7975, 521.5594, 0.6751, 6.0787, 0.2452, 20.4873
37597, 18.7980, 524.9664, 0.6995, 6.0977, 0.2452, 20.4876
37598, 18.7985, 528.3735, 0.7142, 6.0782, 0.2615, 20.4876
37599, 18.7990, 532.3483, 0.6434, 6.1446, 0.1902, 20.4872
37600, 18.7995, 534.6197, 0.6849, 6.2047, 0.1455, 20.4868
37601, 18.8000, 535.7554, 0.6605, 6.1934, 0.1496, 20.4873
37602, 18.8005, 537.4589, 0.6214, 6.1685, 0.1862, 20.4878
37603, 18.8010, 538.5945, 0.6507, 6.0689, 0.2533, 20.4873
37604, 18.8015, 538.0267, 0.6654, 6.0513, 0.2574, 20.4872
37605, 18.8020, 540.2981, 0.6776, 6.0547, 0.2493, 20.4865
37606, 18.8025, 541.4337, 0.6654, 6.1646, 0.1841, 20.4862
37607, 18.8030, 541.4337, 0.6580, 6.2149, 0.1475, 20.4858
37608, 18.8035, 538.5945, 0.6434, 6.1690, 0.1699, 20.4860
37609, 18.8040, 535.7554, 0.6409, 6.1192, 0.2167, 20.4863
37610, 18.8045, 534.6197, 0.6263, 6.0669, 0.2391, 20.4866
37611, 18.8050, 533.4840, 0.6580, 6.0875, 0.2432, 20.4870
37612, 18.8055, 533.4840, 0.6702, 6.1026, 0.2411, 20.4875
37613, 18.8060, 530.0770, 0.6409, 6.1881, 0.1699, 20.4871
37614, 18.8065, 524.3986, 0.6580, 6.1959, 0.1475, 20.4864
37615, 18.8070, 520.4237, 0.6556, 6.1768, 0.1475, 20.4861
37616, 18.8075, 515.8810, 0.6434, 6.1417, 0.1821, 20.4859
37617, 18.8080, 511.9061, 0.6409, 6.0494, 0.2696, 20.4859
37618, 18.8085, 511.9061, 0.6654, 6.0518, 0.2676, 20.4862
37619, 18.8090, 520.9916, 0.6800, 6.0889, 0.2472, 20.4862
37620, 18.8095, 524.9664, 0.6751, 6.1768, 0.1740, 20.4862
37621, 18.8100, 527.8056, 0.6702, 6.1978, 0.1618, 20.4862
37622, 18.8105, 532.3483, 0.6825, 6.1754, 0.1699, 20.4859
37623, 18.8110, 533.4840, 0.6458, 6.1412, 0.1984, 20.4863
37624, 18.8115, 534.6197, 0.6751, 6.1265, 0.2106, 20.4867
37625, 18.8120, 535.7554, 0.6947, 6.0860, 0.2391, 20.4870
37626, 18.8125, 538.0267, 0.6995, 6.0904, 0.2513, 20.4869
37627, 18.8130, 540.2981, 0.6458, 6.1295, 0.2187, 20.4870
37628, 18.8135, 541.4337, 0.6849, 6.1822, 0.1801, 20.4866
37629, 18.8140, 541.4337, 0.6873, 6.1680, 0.1760, 20.4867
37630, 18.8145, 538.0267, 0.6654, 6.0875, 0.2432, 20.4870
37631, 18.8150, 536.3232, 0.6947, 6.0289, 0.2920, 20.4875
37632, 18.8155, 538.0267, 0.7166, 6.0845, 0.2615, 20.4872
37633, 18.8160, 536.8910, 0.6947, 6.1085, 0.2045, 20.4867
37634, 18.8165, 535.7554, 0.7020, 6.1734, 0.1821, 20.4865
37635, 18.8170, 532.3483, 0.6702, 6.1324, 0.2004, 20.4863
37636, 18.8175, 526.1021, 0.6776, 6.1397, 0.1943, 20.4866
37637, 18.8180, 523.8308, 0.6776, 6.1075, 0.2370, 20.4870
37638, 18.8185, 521.5594, 0.6849, 6.0884, 0.2370, 20.4865
37639, 18.8190, 518.7202, 0.7044, 6.0474, 0.2554, 20.4869
37640, 18.8195, 507.9313, 0.6995, 6.1368, 0.2126, 20.4869
37641, 18.8200, 512.4740, 0.6605, 6.1299, 0.2025, 20.4860
37642, 18.8205, 514.7453, 0.6507, 6.1231, 0.1923, 20.4866
37643, 18.8210, 517.5845, 0.6605, 6.1363, 0.2025, 20.4872
37644, 18.8215, 524.3986, 0.6556, 6.1251, 0.2065, 20.4873
37645, 18.8220, 526.6699, 0.6702, 6.0875, 0.2432, 20.4875
37646, 18.8225, 527.8056, 0.6702, 6.0762, 0.2472, 20.4876
37647, 18.8230, 530.0770, 0.6776, 6.1192, 0.2167, 20.4868
37648, 18.8235, 531.2126, 0.6409, 6.1158, 0.1984, 20.4868
37649, 18.8240, 533.4840, 0.6165, 6.1734, 0.1821, 20.4863
37650, 18.8245, 534.6197, 0.6287, 6.1441, 0.2065, 20.4866
37651, 18.8250, 534.6197, 0.6287, 6.1329, 0.1841, 20.4869
37652, 18.8255, 532.3483, 0.6483, 6.0596, 0.2452, 20.4869
37653, 18.8260, 531.7805, 0.6605, 6.0728, 0.2554, 20.4868
37654, 18.8265, 533.4840, 0.6727, 6.1246, 0.2228, 20.4868
37655, 18.8270, 531.7805, 0.6263, 6.1246, 0.2228, 20.4868
37656, 18.8275, 531.2126, 0.6385, 6.1348, 0.1984, 20.4868
37657, 18.8280, 527.8056, 0.6507, 6.1153, 0.2147, 20.4868
37658, 18.8285, 524.3986, 0.6312, 6.1085, 0.2045, 20.4873
37659, 18.8290, 519.8559, 0.6556, 6.1046, 0.2289, 20.4878
37660, 18.8295, 518.1524, 0.6776, 6.0704, 0.2574, 20.4875
37661, 18.8300, 516.4489, 0.6605, 6.1246, 0.2228, 20.4871
37662, 18.8305, 510.7705, 0.6458, 6.1192, 0.2167, 20.4866
37663, 18.8310, 506.2278, 0.6629, 6.1085, 0.2045, 20.4862
37664, 18.8315, 499.4137, 0.6751, 6.1119, 0.2228, 20.4862
37665, 18.8320, 505.6599, 0.6654, 6.1417, 0.2086, 20.4863
37666, 18.8325, 510.7705, 0.6873, 6.1104, 0.2187, 20.4859
37667, 18.8330, 514.1775, 0.7044, 6.0811, 0.2432, 20.4857
37668, 18.8335, 515.8810, 0.6825, 6.1002, 0.2167, 20.4862
37669, 18.8340, 517.0167, 0.6800, 6.1109, 0.2025, 20.4858
37670, 18.8345, 519.8559, 0.6873, 6.1534, 0.1882, 20.4862
37671, 18.8350, 521.5594, 0.6995, 6.1202, 0.2106, 20.4855
37672, 18.8355, 523.8308, 0.6800, 6.0992, 0.2493, 20.4852
37673, 18.8360, 524.9664, 0.7020, 6.0616, 0.2594, 20.4852
37674, 18.8365, 525.5343, 0.7118, 6.0738, 0.2493, 20.4852
37675, 18.8370, 525.5343, 0.6580, 6.1158, 0.1984, 20.4857
37676, 18.8375, 524.3986, 0.6727, 6.1422, 0.1923, 20.4865
37677, 18.8380, 525.5343, 0.6849, 6.1637, 0.1902, 20.4870
37678, 18.8385, 523.8308, 0.6873, 6.1612, 0.1923, 20.4867
37679, 18.8390, 523.2629, 0.6971, 6.1251, 0.2065, 20.4862
37680, 18.8395, 519.8559, 0.6751, 6.0709, 0.2411, 20.4864
37681, 18.8400, 517.0167, 0.6825, 6.0992, 0.2493, 20.4862
37682, 18.8405, 514.1775, 0.6458, 6.1182, 0.2228, 20.4859
37683, 18.8410, 508.4991, 0.6043, 6.0816, 0.2269, 20.4853
37684, 18.8415, 507.3634, 0.6409, 6.1241, 0.2126, 20.4851
37685, 18.8420, 501.6851, 0.6605, 6.1104, 0.2187, 20.4852
37686, 18.8425, 501.6851, 0.6409, 6.0889, 0.2208, 20.4848
37687, 18.8430, 499.9815, 0.6629, 6.1290, 0.2086, 20.4845
37688, 18.8435, 509.6348, 0.6507, 6.0904, 0.2513, 20.4845
37689, 18.8440, 514.7453, 0.6434, 6.0958, 0.2309, 20.4849
37690, 18.8445, 518.7202, 0.6068, 6.1104, 0.2187, 20.4854
37691, 18.8450, 522.1272, 0.6312, 6.1373, 0.1964, 20.4855
37692, 18.8455, 523.8308, 0.6434, 6.1055, 0.2228, 20.4849
37693, 18.8460, 523.8308, 0.6312, 6.0801, 0.2493, 20.4841
37694, 18.8465, 526.6699, 0.6458, 6.0606, 0.2655, 20.4841
37695, 18.8470, 528.3735, 0.6702, 6.0230, 0.2757, 20.4848
37696, 18.8475, 531.7805, 0.6409, 6.1021, 0.2309, 20.4858
37697, 18.8480, 530.6448, 0.6165, 6.1094, 0.2248, 20.4862
37698, 18.8485, 530.6448, 0.6385, 6.1407, 0.2147, 20.4858
37699, 18.8490, 528.9413, 0.6605, 6.1192, 0.2167, 20.4861
37700, 18.8495, 528.9413, 0.6434, 6.1119, 0.2228, 20.4865
37701, 18.8500, 528.3735, 0.6751, 6.1133, 0.2004, 20.4866
37702, 18.8505, 526.6699, 0.6434, 6.0450, 0.2574, 20.4859
37703, 18.8510, 523.2629, 0.6434, 6.0533, 0.2716, 20.4855
37704, 18.8515, 519.8559, 0.6556, 6.1041, 0.2452, 20.4859
37705, 18.8520, 518.7202, 0.6678, 6.1099, 0.2350, 20.4859
37706, 18.8525, 515.8810, 0.6654, 6.0753, 0.2533, 20.4862
37707, 18.8530, 511.9061, 0.6800, 6.0899, 0.2411, 20.4863
37708, 18.8535, 509.0670, 0.6995, 6.0782, 0.2615, 20.4862
37709, 18.8540, 502.8207, 0.6556, 6.0171, 0.2859, 20.4863
37710, 18.8545, 510.7705, 0.6361, 6.0499, 0.2533, 20.4866
37711, 18.8550, 516.4489, 0.6654, 6.1119, 0.2228, 20.4870
37712, 18.8555, 521.5594, 0.6751, 6.1441, 0.2065, 20.4875
37713, 18.8560, 522.6951, 0.6702, 6.0855, 0.2289, 20.4869
37714, 18.8565, 524.3986, 0.6727, 6.0982, 0.2289, 20.4871
37715, 18.8570, 528.3735, 0.6873, 6.0797, 0.2655, 20.4872
37716, 18.8575, 530.6448, 0.6165, 6.0298, 0.2859, 20.4872
37717, 18.8580, 532.3483, 0.6507, 6.0494, 0.2696, 20.4870
37718, 18.8585, 533.4840, 0.6605, 6.1168, 0.2187, 20.4865
37719, 18.8590, 534.6197, 0.6678, 6.1270, 0.2208, 20.4863
37720, 18.8595, 533.4840, 0.6605, 6.1124, 0.2330, 20.4858
37721, 18.8600, 534.0518, 0.6629, 6.0606, 0.2655, 20.4851
37722, 18.8605, 534.0518, 0.6702, 6.0562, 0.2533, 20.4848
37723, 18.8610, 534.0518, 0.6776, 6.0494, 0.2696, 20.4845
37724, 18.8615, 532.9162, 0.5872, 6.0757, 0.2635, 20.4841
37725, 18.8620, 529.5091, 0.6312, 6.1275, 0.2045, 20.4844
37726, 18.8625, 526.1021, 0.6116, 6.0767, 0.2309, 20.4845
37727, 18.8630, 524.9664, 0.6385, 6.0968, 0.2513, 20.4843
37728, 18.8635, 522.6951, 0.6141, 6.0943, 0.2533, 20.4838
37729, 18.8640, 520.9916, 0.6605, 6.0494, 0.2696, 20.4831
37730, 18.8645, 516.4489, 0.5994, 6.0801, 0.2493, 20.4827
37731, 18.8650, 510.7705, 0.6165, 6.0645, 0.2411, 20.4824
37732, 18.8655, 508.4991, 0.6312, 6.1011, 0.2106, 20.4821
37733, 18.8660, 507.9313, 0.6385, 6.1275, 0.2045, 20.4818
37734, 18.8665, 520.9916, 0.6483, 6.0904, 0.2513, 20.4820
37735, 18.8670, 523.8308, 0.6385, 6.0753, 0.2533, 20.4821
37736, 18.8675, 526.6699, 0.6483, 6.0474, 0.2554, 20.4821
37737, 18.8680, 528.9413, 0.5799, 6.0494, 0.2696, 20.4812
37738, 18.8685, 531.7805, 0.6190, 6.1002, 0.2432, 20.4804
37739, 18.8690, 534.6197, 0.6434, 6.1182, 0.1964, 20.4804
37740, 18.8695, 534.6197, 0.6654, 6.1133, 0.2004, 20.4807
37741, 18.8700, 536.3232, 0.6629, 6.0533, 0.2716, 20.4808
37742, 18.8705, 536.3232, 0.6629, 6.0411, 0.2818, 20.4804
37743, 18.8710, 537.4589, 0.6898, 6.0606, 0.2655, 20.4805
37744, 18.8715, 538.0267, 0.6043, 6.0376, 0.2635, 20.4807
37745, 18.8720, 536.8910, 0.6336, 6.0914, 0.2187, 20.4810
37746, 18.8725, 536.3232, 0.6556, 6.1348, 0.1984, 20.4810
37747, 18.8730, 534.0518, 0.6776, 6.1251, 0.2065, 20.4814
37748, 18.8735, 531.7805, 0.6654, 6.0640, 0.2574, 20.4809
37749, 18.8740, 528.9413, 0.6825, 6.0093, 0.3083, 20.4811
37750, 18.8745, 528.3735, 0.7166, 6.0552, 0.2859, 20.4819
37751, 18.8750, 526.6699, 0.5823, 6.0362, 0.2859, 20.4822
37752, 18.8755, 522.6951, 0.6483, 6.1143, 0.2208, 20.4816
37753, 18.8760, 518.1524, 0.6654, 6.1124, 0.2065, 20.4812
37754, 18.8765, 505.6599, 0.6751, 6.0938, 0.2167, 20.4809
37755, 18.8770, 504.5243, 0.6849, 6.0289, 0.2920, 20.4809
37756, 18.8775, 510.7705, 0.6947, 6.0464, 0.2879, 20.4808
37757, 18.8780, 515.3132, 0.6995, 6.0508, 0.2737, 20.4810
37758, 18.8785, 518.7202, 0.6019, 6.0562, 0.2533, 20.4812
37759, 18.8790, 521.5594, 0.6702, 6.1466, 0.2045, 20.4810
37760, 18.8795, 524.9664, 0.6507, 6.1539, 0.1984, 20.4808
37761, 18.8800, 527.8056, 0.6580, 6.1344, 0.2147, 20.4812
37762, 18.8805, 529.5091, 0.6605, 6.0450, 0.2574, 20.4819
37763, 18.8810, 530.6448, 0.6580, 6.0108, 0.2859, 20.4824
37764, 18.8815, 532.3483, 0.6702, 6.0494, 0.2696, 20.4822
37765, 18.8820, 534.6197, 0.6116, 6.0757, 0.2635, 20.4819
37766, 18.8825, 534.0518, 0.6092, 6.1002, 0.2167, 20.4815
37767, 18.8830, 534.0518, 0.6141, 6.1436, 0.1964, 20.4819
37768, 18.8835, 532.9162, 0.6287, 6.1807, 0.1760, 20.4823
37769, 18.8840, 530.6448, 0.6287, 6.0684, 0.2432, 20.4818
37770, 18.8845, 529.5091, 0.6336, 6.0176, 0.2961, 20.4809
37771, 18.8850, 530.0770, 0.6556, 6.0518, 0.2676, 20.4808
37772, 18.8855, 528.3735, 0.5750, 6.0328, 0.2676, 20.4808
37773, 18.8860, 524.3986, 0.6043, 6.0787, 0.2452, 20.4814
37774, 18.8865, 522.6951, 0.6336, 6.1285, 0.2248, 20.4814
37775, 18.8870, 518.7202, 0.6434, 6.1202, 0.2106, 20.4811
37776, 18.8875, 513.6097, 0.6336, 6.0826, 0.2472, 20.4811
37777, 18.8880, 510.2026, 0.6483, 6.0753, 0.2533, 20.4811
37778, 18.8885, 504.5243, 0.6776, 6.0845, 0.2615, 20.4811
37779, 18.8890, 504.5243, 0.6873, 6.0347, 0.2818, 20.4814
37780, 18.8895, 510.2026, 0.6361, 6.0948, 0.2370, 20.4812
37781, 18.8900, 513.6097, 0.6605, 6.1343, 0.1882, 20.4806
37782, 18.8905, 517.0167, 0.6654, 6.0816, 0.2269, 20.4802
37783, 18.8910, 519.8559, 0.6702, 6.0367, 0.2961, 20.4799
37784, 18.8915, 523.2629, 0.6898, 6.0513, 0.2838, 20.4804
37785, 18.8920, 523.8308, 0.7044, 6.0303, 0.2696, 20.4806
37786, 18.8925, 525.5343, 0.6800, 6.0508, 0.2737, 20.4808
37787, 18.8930, 527.8056, 0.6800, 6.1392, 0.2106, 20.4799
37788, 18.8935, 529.5091, 0.6898, 6.1456, 0.2106, 20.4795
37789, 18.8940, 528.3735, 0.6776, 6.1275, 0.2045, 20.4792
37790, 18.8945, 527.2378, 0.6678, 6.0147, 0.2879, 20.4801
37791, 18.8950, 527.2378, 0.6995, 6.0347, 0.2818, 20.4804
37792, 18.8955, 525.5343, 0.7142, 6.0733, 0.2655, 20.4802
37793, 18.8960, 525.5343, 0.6556, 6.0801, 0.2493, 20.4808
37794, 18.8965, 523.2629, 0.6751, 6.1172, 0.2025, 20.4812
37795, 18.8970, 521.5594, 0.6947, 6.1422, 0.1923, 20.4815
37796, 18.8975, 519.8559, 0.7020, 6.1275, 0.2045, 20.4817
37797, 18.8980, 516.4489, 0.6702, 6.0196, 0.2838, 20.4814
37798, 18.8985, 514.7453, 0.6947, 6.0709, 0.2676, 20.4810
37799, 18.8990, 509.6348, 0.7020, 6.0489, 0.2594, 20.4805
37800, 18.8995, 503.9564, 0.6605, 6.0547, 0.2493, 20.4798
37801, 18.9000, 504.5243, 0.6361, 6.1344, 0.2147, 20.4801
37802, 18.9005, 514.1775, 0.6629, 6.1568, 0.1801, 20.4802
37803, 18.9010, 517.5845, 0.6654, 6.1085, 0.2045, 20.4804
37804, 18.9015, 519.2880, 0.6434, 6.0293, 0.2757, 20.4805
37805, 18.9020, 523.8308, 0.6751, 6.0699, 0.2737, 20.4805
37806, 18.9025, 527.2378, 0.6873, 6.0494, 0.2696, 20.4808
37807, 18.9030, 530.6448, 0.6165, 6.0484, 0.2757, 20.4813
37808, 18.9035, 533.4840, 0.6336, 6.1373, 0.1964, 20.4813
37809, 18.9040, 534.0518, 0.6483, 6.1402, 0.1780, 20.4813
37810, 18.9045, 533.4840, 0.6361, 6.1021, 0.2309, 20.4817
37811, 18.9050, 534.0518, 0.6434, 6.0289, 0.2920, 20.4820
37812, 18.9055, 535.7554, 0.6702, 6.0723, 0.2716, 20.4820
37813, 18.9060, 537.4589, 0.6678, 6.0611, 0.2757, 20.4817
37814, 18.9065, 536.3232, 0.6141, 6.0987, 0.2126, 20.4817
37815, 18.9070, 534.6197, 0.6483, 6.1207, 0.1943, 20.4818
37816, 18.9075, 531.2126, 0.6361, 6.1031, 0.2248, 20.4815
37817, 18.9080, 531.2126, 0.6214, 6.0460, 0.2777, 20.4817
37818, 18.9085, 530.0770, 0.6580, 6.0225, 0.2920, 20.4813
37819, 18.9090, 528.3735, 0.6849, 6.0318, 0.2737, 20.4813
37820, 18.9095, 523.8308, 0.7044, 6.0572, 0.2472, 20.4817
37821, 18.9100, 520.4237, 0.6287, 6.1700, 0.1902, 20.4821
37822, 18.9105, 516.4489, 0.6434, 6.1881, 0.1699, 20.4821
37823, 18.9110, 513.6097, 0.6702, 6.1763, 0.1638, 20.4818
37824, 18.9115, 513.0418, 0.6483, 6.1446, 0.1902, 20.4818
37825, 18.9120, 523.8308, 0.6825, 6.0953, 0.2472, 20.4818
37826, 18.9125, 527.2378, 0.6995, 6.0733, 0.2391, 20.4820
37827, 18.9130, 530.0770, 0.7166, 6.0831, 0.2309, 20.4816
37828, 18.9135, 532.3483, 0.6556, 6.1602, 0.1719, 20.4817
37829, 18.9140, 536.8910, 0.6873, 6.1934, 0.1496, 20.4814
37830, 18.9145, 538.0267, 0.6947, 6.1597, 0.1618, 20.4813
37831, 18.9150, 538.0267, 0.6678, 6.1441, 0.2065, 20.4811
37832, 18.9155, 539.1624, 0.6947, 6.0547, 0.2493, 20.4817
37833, 18.9160, 538.5945, 0.7118, 6.0538, 0.2554, 20.4813
37834, 18.9165, 542.5694, 0.7215, 6.1041, 0.2452, 20.4808
37835, 18.9170, 542.5694, 0.6849, 6.1827, 0.1638, 20.4807
37836, 18.9175, 540.2981, 0.6849, 6.1768, 0.1475, 20.4811
37837, 18.9180, 538.0267, 0.6873, 6.1495, 0.1862, 20.4811
37838, 18.9185, 535.7554, 0.6556, 6.1002, 0.2432, 20.4808
37839, 18.9190, 535.7554, 0.6849, 6.0811, 0.2432, 20.4814
37840, 18.9195, 533.4840, 0.7020, 6.0669, 0.2391, 20.4820
37841, 18.9200, 533.4840, 0.7069, 6.1446, 0.1902, 20.4822
37842, 18.9205, 528.3735, 0.6751, 6.1885, 0.1536, 20.4827
37843, 18.9210, 523.2629, 0.6556, 6.1934, 0.1496, 20.4831
37844, 18.9215, 520.4237, 0.6580, 6.1851, 0.1618, 20.4835
37845, 18.9220, 515.3132, 0.6287, 6.1099, 0.2086, 20.4841
37846, 18.9225, 513.6097, 0.6507, 6.0460, 0.2777, 20.4838
37847, 18.9230, 513.6097, 0.6702, 6.0782, 0.2615, 20.4841
37848, 18.9235, 523.8308, 0.6678, 6.0787, 0.2452, 20.4845
37849, 18.9240, 526.1021, 0.6312, 6.1715, 0.1679, 20.4845
37850, 18.9245, 530.0770, 0.6312, 6.1930, 0.1658, 20.4845
37851, 18.9250, 532.3483, 0.6507, 6.1417, 0.1821, 20.4840
37852, 18.9255, 534.0518, 0.6239, 6.1046, 0.2289, 20.4840
37853, 18.9260, 537.4589, 0.6434, 6.1319, 0.2167, 20.4841
37854, 18.9265, 539.1624, 0.6605, 6.0826, 0.2472, 20.4846
37855, 18.9270, 539.7302, 0.6727, 6.0831, 0.2309, 20.4841
37856, 18.9275, 540.2981, 0.6092, 6.1485, 0.1923, 20.4843
37857, 18.9280, 542.5694, 0.6312, 6.1759, 0.1801, 20.4848
37858, 18.9285, 540.8659, 0.6483, 6.1402, 0.2045, 20.4853
37859, 18.9290, 539.1624, 0.6409, 6.0484, 0.2757, 20.4856
37860, 18.9295, 539.1624, 0.6825, 6.0640, 0.2574, 20.4857
37861, 18.9300, 538.0267, 0.6922, 6.0572, 0.2472, 20.4848
37862, 18.9305, 536.3232, 0.6800, 6.1304, 0.1862, 20.4844
37863, 18.9310, 535.1875, 0.6434, 6.1612, 0.1923, 20.4850
37864, 18.9315, 530.6448, 0.6776, 6.1661, 0.1882, 20.4848
37865, 18.9320, 526.6699, 0.6947, 6.1280, 0.2147, 20.4848
37866, 18.9325, 523.8308, 0.6751, 6.0875, 0.2432, 20.4851
37867, 18.9330, 520.9916, 0.6995, 6.0811, 0.2432, 20.4851
37868, 18.9335, 511.9061, 0.7215, 6.0875, 0.2432, 20.4843
37869, 18.9340, 510.2026, 0.6947, 6.1138, 0.2106, 20.4846
37870, 18.9345, 514.1775, 0.6849, 6.1295, 0.1923, 20.4851
37871, 18.9350, 516.4489, 0.6800, 6.1295, 0.1923, 20.4848
37872, 18.9355, 520.9916, 0.6751, 6.1265, 0.2106, 20.4850
37873, 18.9360, 524.9664, 0.6800, 6.1168, 0.2187, 20.4856
37874, 18.9365, 528.3735, 0.7118, 6.0943, 0.2533, 20.4847
37875, 18.9370, 530.6448, 0.7240, 6.1016, 0.2208, 20.4846
37876, 18.9375, 530.0770, 0.6336, 6.1270, 0.2208, 20.4846
37877, 18.9380, 534.0518, 0.6922, 6.1661, 0.1882, 20.4853
37878, 18.9385, 534.6197, 0.6507, 6.1495, 0.1862, 20.4852
37879, 18.9390, 535.1875, 0.6654, 6.1045, 0.2025, 20.4852
37880, 18.9395, 535.1875, 0.6556, 6.1197, 0.2004, 20.4860
37881, 18.9400, 531.7805, 0.6898, 6.0611, 0.2493, 20.4859
37882, 18.9405, 533.4840, 0.6947, 6.0562, 0.2533, 20.4854
37883, 18.9410, 531.7805, 0.6141, 6.0953, 0.2208, 20.4852
37884, 18.9415, 531.2126, 0.6434, 6.1011, 0.2106, 20.4852
37885, 18.9420, 529.5091, 0.6409, 6.1470, 0.1882, 20.4853
37886, 18.9425, 525.5343, 0.6190, 6.1378, 0.2065, 20.4860
37887, 18.9430, 523.8308, 0.6190, 6.1192, 0.2167, 20.4860
37888, 18.9435, 520.4237, 0.6434, 6.0875, 0.2432, 20.4860
37889, 18.9440, 517.5845, 0.6336, 6.0777, 0.2513, 20.4860
37890, 18.9445, 513.0418, 0.6336, 6.1094, 0.2248, 20.4862
37891, 18.9450, 509.6348, 0.6165, 6.1466, 0.2045, 20.4859
37892, 18.9455, 501.6851, 0.6458, 6.1637, 0.1902, 20.4857
37893, 18.9460, 503.3886, 0.6312, 6.1202, 0.2106, 20.4857
37894, 18.9465, 509.0670, 0.6190, 6.1124, 0.2065, 20.4857
37895, 18.9470, 511.3383, 0.6556, 6.0694, 0.2370, 20.4855
37896, 18.9475, 515.3132, 0.6361, 6.0713, 0.2513, 20.4852
37897, 18.9480, 517.0167, 0.6483, 6.1368, 0.2126, 20.4851
37898, 18.9485, 520.4237, 0.6385, 6.1446, 0.1902, 20.4859
37899, 18.9490, 521.5594, 0.6483, 6.1299, 0.2025, 20.4862
37900, 18.9495, 522.6951, 0.6776, 6.1021, 0.2309, 20.4861
37901, 18.9500, 526.1021, 0.6580, 6.0845, 0.2615, 20.4859
37902, 18.9505, 525.5343, 0.6800, 6.0801, 0.2493, 20.4856
37903, 18.9510, 526.1021, 0.6849, 6.0621, 0.2432, 20.4853
37904, 18.9515, 526.1021, 0.6702, 6.1109, 0.2025, 20.4856
37905, 18.9520, 524.9664, 0.6751, 6.1544, 0.1821, 20.4859
37906, 18.9525, 524.3986, 0.6800, 6.1353, 0.1821, 20.4866
37907, 18.9530, 523.2629, 0.6922, 6.1461, 0.1943, 20.4864
37908, 18.9535, 521.5594, 0.6800, 6.1334, 0.2208, 20.4861
37909, 18.9540, 519.8559, 0.7020, 6.0811, 0.2432, 20.4859
37910, 18.9545, 516.4489, 0.7166, 6.0762, 0.2472, 20.4857
37911, 18.9550, 511.3383, 0.6605, 6.0982, 0.2289, 20.4859
37912, 18.9555, 507.9313, 0.6702, 6.0977, 0.2187, 20.4862
37913, 18.9560, 500.5494, 0.6849, 6.1251, 0.2065, 20.4859
37914, 18.9565, 501.6851, 0.6849, 6.1392, 0.2106, 20.4856
37915, 18.9570, 502.8207, 0.6922, 6.1363, 0.2025, 20.4854
37916, 18.9575, 514.1775, 0.6971, 6.1070, 0.2269, 20.4854
37917, 18.9580, 511.9061, 0.7069, 6.0777, 0.2513, 20.4850
37918, 18.9585, 515.3132, 0.6605, 6.0914, 0.2187, 20.4850
37919, 18.9590, 520.4237, 0.6605, 6.1177, 0.2126, 20.4847
37920, 18.9595, 523.2629, 0.6458, 6.1392, 0.2106, 20.4843
37921, 18.9600, 524.9664, 0.6629, 6.0982, 0.2289, 20.4843
37922, 18.9605, 524.9664, 0.6556, 6.0440, 0.2635, 20.4850
37923, 18.9610, 527.2378, 0.6800, 6.0557, 0.2696, 20.4852
37924, 18.9615, 530.0770, 0.6800, 6.0923, 0.2391, 20.4846
37925, 18.9620, 531.2126, 0.6165, 6.0982, 0.2289, 20.4846
37926, 18.9625, 530.0770, 0.6336, 6.1006, 0.2269, 20.4846
37927, 18.9630, 528.9413, 0.6556, 6.1104, 0.2187, 20.4840
37928, 18.9635, 528.3735, 0.6434, 6.1080, 0.2208, 20.4838
37929, 18.9640, 528.9413, 0.6361, 6.1446, 0.1902, 20.4835
37930, 18.9645, 527.8056, 0.5994, 6.0645, 0.2411, 20.4833
37931, 18.9650, 524.9664, 0.6190, 6.0640, 0.2574, 20.4841
37932, 18.9655, 521.5594, 0.6092, 6.0923, 0.2391, 20.4841
37933, 18.9660, 520.4237, 0.6312, 6.0958, 0.2309, 20.4842
37934, 18.9665, 518.1524, 0.6287, 6.0972, 0.2350, 20.4843
37935, 18.9670, 514.7453, 0.6239, 6.0538, 0.2554, 20.4843
37936, 18.9675, 510.7705, 0.6336, 6.0630, 0.2635, 20.4840
37937, 18.9680, 506.2278, 0.6702, 6.0611, 0.2757, 20.4843
